,Date,Home Team,Away Team,Prediction 1,Prediction 2,Decision,Stats
21,2024-12-14,Darmstadt,Kaiserslautern,"1,28","1,22",No decision Made,"Home: Darmstadt, Away: Kaiserslautern
Pts (All M): 21 VS 26
Pts Against Higher: 3 VS 4
Pts (Last 5): 8 VS 7
Position: 10 VS 2

BTTS (All M): 0.75 VS 0.38
Shots (All M):  14.5 VS 12.5
Shots (Last 5):  13.5 VS 14.0
Shots (AHR):  11.0 VS 13.5

Shots Tar (All M):  4.9 VS 4.6
Shots Tar (Last 5):  4.0 VS 5.0
Shots Tar (AHR):  6.0 VS 3.8

HT Gs (All M)):  0.9 VS 0.2
HT Gs (Last 5):  1.0 VS 0.5
HT Gs (AHR):  1.0 VS 0.2
FT Gs (All M)):  1.5 VS 1.4
FT Gs (Last 5):  2.2 VS 1.8
FT Gs (AHR):  2.5 VS 1.2

Scored at least 1 Goal (All M):  0.75 VS 0.62
Scored at least 1 Goal (Last 5)):  0.75 VS 0.5
Scored at least 1 Goal (AHR):  0.5 VS 0.5
"
22,2024-12-14,Magdeburg,Paderborn,"0,67","2,27",No decision Made,"Home: Magdeburg, Away: Paderborn
Pts (All M): 24 VS 27
Pts Against Higher: 1 VS 11
Pts (Last 5): 2 VS 7
Position: 7 VS 1

BTTS (All M): 0.57 VS 0.88
Shots (All M):  16.4 VS 12.9
Shots (Last 5):  16.8 VS 11.8
Shots (AHR):  20.5 VS 11.7

Shots Tar (All M):  5.6 VS 4.9
Shots Tar (Last 5):  5.2 VS 3.8
Shots Tar (AHR):  5.5 VS 4.3

HT Gs (All M)):  0.7 VS 0.4
HT Gs (Last 5):  0.5 VS 0.2
HT Gs (AHR):  0.0 VS 0.3
FT Gs (All M)):  1.0 VS 1.8
FT Gs (Last 5):  0.8 VS 1.5
FT Gs (AHR):  0.0 VS 1.7

Scored at least 1 Goal (All M):  0.57 VS 0.88
Scored at least 1 Goal (Last 5)):  0.5 VS 0.75
Scored at least 1 Goal (AHR):  0.0 VS 0.83
"
24,2024-12-14,Ulm,Hamburg,"0,93","1,88",No decision Made,"Home: Ulm, Away: Hamburg
Pts (All M): 12 VS 24
Pts Against Higher: 0 VS 10
Pts (Last 5): 5 VS 6
Position: 17 VS 8

BTTS (All M): 0.71 VS 0.71
Shots (All M):  14.1 VS 14.9
Shots (Last 5):  13.5 VS 17.5
Shots (AHR):  14.7 VS 14.9

Shots Tar (All M):  4.6 VS 5.6
Shots Tar (Last 5):  4.5 VS 6.0
Shots Tar (AHR):  4.3 VS 5.6

HT Gs (All M)):  0.6 VS 0.7
HT Gs (Last 5):  0.8 VS 0.8
HT Gs (AHR):  0.3 VS 0.7
FT Gs (All M)):  1.0 VS 1.9
FT Gs (Last 5):  1.0 VS 2.2
FT Gs (AHR):  0.7 VS 1.9

Scored at least 1 Goal (All M):  0.71 VS 0.86
Scored at least 1 Goal (Last 5)):  0.5 VS 1.0
Scored at least 1 Goal (AHR):  0.67 VS 0.86
"
25,2024-12-14,AFC Wimbledon,Doncaster,"1,05","1,54",No decision Made,"Home: AFC Wimbledon, Away: Doncaster
Pts (All M): 30 VS 33
Pts Against Higher: 3 VS 7
Pts (Last 5): 2 VS 10
Position: 7 VS 3

BTTS (All M): 0.33 VS 0.67
Shots (All M):  14.9 VS 14.6
Shots (Last 5):  14.0 VS 14.8
Shots (AHR):  12.7 VS 10.0

Shots Tar (All M):  5.7 VS 5.4
Shots Tar (Last 5):  4.8 VS 5.2
Shots Tar (AHR):  5.7 VS 5.0

HT Gs (All M)):  1.1 VS 0.9
HT Gs (Last 5):  0.5 VS 0.8
HT Gs (AHR):  0.3 VS 1.3
FT Gs (All M)):  2.1 VS 1.8
FT Gs (Last 5):  1.0 VS 2.0
FT Gs (AHR):  1.0 VS 2.3

Scored at least 1 Goal (All M):  0.78 VS 0.78
Scored at least 1 Goal (Last 5)):  0.5 VS 0.75
Scored at least 1 Goal (AHR):  0.33 VS 1.0
"
26,2024-12-14,Bradford,Swindon,"1,89","1,05",No decision Made,"Home: Bradford, Away: Swindon
Pts (All M): 25 VS 16
Pts Against Higher: 15 VS 6
Pts (Last 5): 7 VS 1
Position: 11 VS 22

BTTS (All M): 0.75 VS 0.8
Shots (All M):  13.6 VS 10.3
Shots (Last 5):  12.0 VS 9.5
Shots (AHR):  13.6 VS 9.5

Shots Tar (All M):  5.0 VS 2.6
Shots Tar (Last 5):  4.8 VS 2.5
Shots Tar (AHR):  5.0 VS 2.6

HT Gs (All M)):  0.8 VS 0.4
HT Gs (Last 5):  0.8 VS 0.5
HT Gs (AHR):  0.8 VS 0.4
FT Gs (All M)):  1.5 VS 1.1
FT Gs (Last 5):  1.8 VS 1.0
FT Gs (AHR):  1.5 VS 1.0

Scored at least 1 Goal (All M):  0.75 VS 0.8
Scored at least 1 Goal (Last 5)):  1.0 VS 0.75
Scored at least 1 Goal (AHR):  0.75 VS 0.75
"
27,2024-12-14,Bromley,Port Vale,"1,13","2,09",No decision Made,"Home: Bromley, Away: Port Vale
Pts (All M): 23 VS 35
Pts Against Higher: 4 VS 16
Pts (Last 5): 5 VS 7
Position: 13 VS 2

BTTS (All M): 0.89 VS 0.3
Shots (All M):  12.3 VS 12.3
Shots (Last 5):  13.8 VS 13.0
Shots (AHR):  9.7 VS 12.0

Shots Tar (All M):  4.3 VS 3.9
Shots Tar (Last 5):  4.5 VS 2.5
Shots Tar (AHR):  3.3 VS 3.9

HT Gs (All M)):  0.7 VS 0.4
HT Gs (Last 5):  0.0 VS 0.0
HT Gs (AHR):  1.0 VS 0.5
FT Gs (All M)):  1.4 VS 1.3
FT Gs (Last 5):  1.2 VS 0.8
FT Gs (AHR):  1.3 VS 1.2

Scored at least 1 Goal (All M):  1.0 VS 0.8
Scored at least 1 Goal (Last 5)):  1.0 VS 0.75
Scored at least 1 Goal (AHR):  1.0 VS 0.75
"
29,2024-12-14,Cheltenham,Morecambe,"1,01","0,97",No decision Made,"Home: Cheltenham, Away: Morecambe
Pts (All M): 23 VS 14
Pts Against Higher: 15 VS 7
Pts (Last 5): 6 VS 7
Position: 15 VS 24

BTTS (All M): 0.6 VS 0.5
Shots (All M):  11.1 VS 8.1
Shots (Last 5):  11.8 VS 8.2
Shots (AHR):  11.1 VS 7.9

Shots Tar (All M):  4.0 VS 2.8
Shots Tar (Last 5):  4.8 VS 3.5
Shots Tar (AHR):  4.0 VS 2.4

HT Gs (All M)):  0.3 VS 0.4
HT Gs (Last 5):  0.2 VS 1.0
HT Gs (AHR):  0.3 VS 0.1
FT Gs (All M)):  1.2 VS 1.1
FT Gs (Last 5):  1.0 VS 1.8
FT Gs (AHR):  1.2 VS 0.7

Scored at least 1 Goal (All M):  0.8 VS 0.6
Scored at least 1 Goal (Last 5)):  1.0 VS 0.75
Scored at least 1 Goal (AHR):  0.8 VS 0.43
"
30,2024-12-14,Colchester,Newport County,"1,23","0,94",No decision Made,"Home: Colchester, Away: Newport County
Pts (All M): 21 VS 22
Pts Against Higher: 5 VS 5
Pts (Last 5): 4 VS 5
Position: 18 VS 16

BTTS (All M): 0.44 VS 0.4
Shots (All M):  14.9 VS 7.8
Shots (Last 5):  14.8 VS 8.0
Shots (AHR):  15.8 VS 8.5

Shots Tar (All M):  5.7 VS 2.1
Shots Tar (Last 5):  4.8 VS 2.8
Shots Tar (AHR):  5.0 VS 2.5

HT Gs (All M)):  0.8 VS 0.6
HT Gs (Last 5):  1.2 VS 0.8
HT Gs (AHR):  0.2 VS 0.6
FT Gs (All M)):  1.4 VS 0.9
FT Gs (Last 5):  1.8 VS 1.2
FT Gs (AHR):  1.0 VS 1.0

Scored at least 1 Goal (All M):  0.78 VS 0.6
Scored at least 1 Goal (Last 5)):  1.0 VS 0.75
Scored at least 1 Goal (AHR):  0.83 VS 0.62
"
31,2024-12-14,Grimsby,Crewe,"0,92","1,58",No decision Made,"Home: Grimsby, Away: Crewe
Pts (All M): 31 VS 31
Pts Against Higher: 0 VS 3
Pts (Last 5): 3 VS 6
Position: 4 VS 5

BTTS (All M): 0.67 VS 0.67
Shots (All M):  10.7 VS 9.7
Shots (Last 5):  11.5 VS 10.5
Shots (AHR):  11.0 VS 12.0

Shots Tar (All M):  4.1 VS 2.8
Shots Tar (Last 5):  4.8 VS 3.0
Shots Tar (AHR):  4.3 VS 3.0

HT Gs (All M)):  0.9 VS 0.0
HT Gs (Last 5):  1.2 VS 0.0
HT Gs (AHR):  0.3 VS 0.0
FT Gs (All M)):  1.6 VS 1.0
FT Gs (Last 5):  1.8 VS 1.0
FT Gs (AHR):  0.7 VS 1.0

Scored at least 1 Goal (All M):  0.78 VS 0.89
Scored at least 1 Goal (Last 5)):  0.75 VS 1.0
Scored at least 1 Goal (AHR):  0.67 VS 1.0
"
32,2024-12-14,Milton Keynes Dons,Gillingham,"1,33","0,44",No decision Made,"Home: Milton Keynes Dons, Away: Gillingham
Pts (All M): 30 VS 26
Pts Against Higher: 7 VS 3
Pts (Last 5): 12 VS 1
Position: 6 VS 10

BTTS (All M): 0.6 VS 0.38
Shots (All M):  11.0 VS 10.6
Shots (Last 5):  10.8 VS 13.2
Shots (AHR):  10.8 VS 11.0

Shots Tar (All M):  5.3 VS 2.5
Shots Tar (Last 5):  6.8 VS 2.2
Shots Tar (AHR):  5.0 VS 2.3

HT Gs (All M)):  1.1 VS 0.4
HT Gs (Last 5):  1.2 VS 0.5
HT Gs (AHR):  1.0 VS 0.3
FT Gs (All M)):  1.8 VS 0.6
FT Gs (Last 5):  2.8 VS 0.8
FT Gs (AHR):  1.2 VS 0.3

Scored at least 1 Goal (All M):  0.9 VS 0.62
Scored at least 1 Goal (Last 5)):  1.0 VS 0.75
Scored at least 1 Goal (AHR):  0.8 VS 0.33
"
33,2024-12-14,Salford,Notts County,"0,81","1,21",No decision Made,"Home: Salford, Away: Notts County
Pts (All M): 24 VS 28
Pts Against Higher: 6 VS 6
Pts (Last 5): 6 VS 2
Position: 12 VS 8

BTTS (All M): 0.33 VS 0.7
Shots (All M):  14.4 VS 12.4
Shots (Last 5):  18.2 VS 12.8
Shots (AHR):  14.8 VS 13.3

Shots Tar (All M):  4.2 VS 4.3
Shots Tar (Last 5):  5.2 VS 4.5
Shots Tar (AHR):  4.8 VS 5.3

HT Gs (All M)):  0.4 VS 0.6
HT Gs (Last 5):  0.8 VS 0.2
HT Gs (AHR):  0.4 VS 0.5
FT Gs (All M)):  1.0 VS 1.5
FT Gs (Last 5):  1.2 VS 1.0
FT Gs (AHR):  0.6 VS 1.7

Scored at least 1 Goal (All M):  0.67 VS 0.8
Scored at least 1 Goal (Last 5)):  0.75 VS 0.75
Scored at least 1 Goal (AHR):  0.6 VS 0.83
"
34,2024-12-14,Tranmere,Harrogate,"0,49","1,05",No decision Made,"Home: Tranmere, Away: Harrogate
Pts (All M): 18 VS 21
Pts Against Higher: 8 VS 9
Pts (Last 5): 4 VS 4
Position: 20 VS 19

BTTS (All M): 0.33 VS 0.33
Shots (All M):  13.9 VS 7.7
Shots (Last 5):  17.0 VS 6.0
Shots (AHR):  13.1 VS 7.7

Shots Tar (All M):  3.3 VS 3.0
Shots Tar (Last 5):  4.0 VS 2.2
Shots Tar (AHR):  3.6 VS 3.0

HT Gs (All M)):  0.3 VS 0.3
HT Gs (Last 5):  0.2 VS 0.2
HT Gs (AHR):  0.3 VS 0.3
FT Gs (All M)):  0.7 VS 0.8
FT Gs (Last 5):  1.0 VS 0.8
FT Gs (AHR):  0.4 VS 0.8

Scored at least 1 Goal (All M):  0.44 VS 0.44
Scored at least 1 Goal (Last 5)):  0.5 VS 0.5
Scored at least 1 Goal (AHR):  0.29 VS 0.44
"
35,2024-12-14,Walsall,Barrow,"1,74","1,06",No decision Made,"Home: Walsall, Away: Barrow
Pts (All M): 37 VS 23
Pts Against Higher: 14 VS 3
Pts (Last 5): 8 VS 2
Position: 1 VS 14

BTTS (All M): 0.78 VS 0.33
Shots (All M):  15.2 VS 9.6
Shots (Last 5):  15.5 VS 9.0
Shots (AHR):  17.0 VS 10.5

Shots Tar (All M):  4.9 VS 2.9
Shots Tar (Last 5):  5.0 VS 2.5
Shots Tar (AHR):  5.0 VS 3.5

HT Gs (All M)):  0.8 VS 0.3
HT Gs (Last 5):  0.5 VS 0.2
HT Gs (AHR):  0.7 VS 1.0
FT Gs (All M)):  2.2 VS 0.6
FT Gs (Last 5):  2.2 VS 0.5
FT Gs (AHR):  2.3 VS 1.0

Scored at least 1 Goal (All M):  1.0 VS 0.44
Scored at least 1 Goal (Last 5)):  1.0 VS 0.5
Scored at least 1 Goal (AHR):  1.0 VS 0.5
"
37,2024-12-14,Bolton,Wigan,"0,91","0,24",No decision Made,"Home: Bolton, Away: Wigan
Pts (All M): 30 VS 20
Pts Against Higher: 13 VS 5
Pts (Last 5): 12 VS 4
Position: 7 VS 18

BTTS (All M): 0.56 VS 0.22
Shots (All M):  16.1 VS 9.0
Shots (Last 5):  17.8 VS 8.0
Shots (AHR):  15.4 VS 6.7

Shots Tar (All M):  5.3 VS 2.9
Shots Tar (Last 5):  6.0 VS 2.5
Shots Tar (AHR):  5.6 VS 1.8

HT Gs (All M)):  0.4 VS 0.6
HT Gs (Last 5):  0.0 VS 0.8
HT Gs (AHR):  0.6 VS 0.2
FT Gs (All M)):  1.7 VS 0.9
FT Gs (Last 5):  2.0 VS 0.8
FT Gs (AHR):  1.6 VS 0.3

Scored at least 1 Goal (All M):  0.67 VS 0.44
Scored at least 1 Goal (Last 5)):  1.0 VS 0.5
Scored at least 1 Goal (AHR):  0.57 VS 0.33
"
38,2024-12-14,Charlton,Mansfield,"1,44","1,09",No decision Made,"Home: Charlton, Away: Mansfield
Pts (All M): 23 VS 24
Pts Against Higher: 8 VS 6
Pts (Last 5): 5 VS 3
Position: 12 VS 11

BTTS (All M): 0.62 VS 0.5
Shots (All M):  11.1 VS 8.9
Shots (Last 5):  12.5 VS 8.5
Shots (AHR):  11.8 VS 8.7

Shots Tar (All M):  4.1 VS 2.9
Shots Tar (Last 5):  4.5 VS 2.2
Shots Tar (AHR):  5.0 VS 2.7

HT Gs (All M)):  0.2 VS 0.6
HT Gs (Last 5):  0.2 VS 0.5
HT Gs (AHR):  0.4 VS 0.7
FT Gs (All M)):  1.2 VS 1.2
FT Gs (Last 5):  1.2 VS 0.8
FT Gs (AHR):  1.4 VS 1.0

Scored at least 1 Goal (All M):  1.0 VS 0.75
Scored at least 1 Goal (Last 5)):  1.0 VS 0.5
Scored at least 1 Goal (AHR):  1.0 VS 0.67
"
39,2024-12-14,Exeter,Barnsley,"1,41","0,90",No decision Made,"Home: Exeter, Away: Barnsley
Pts (All M): 24 VS 27
Pts Against Higher: 2 VS 6
Pts (Last 5): 5 VS 7
Position: 10 VS 9

BTTS (All M): 0.33 VS 0.44
Shots (All M):  11.2 VS 9.9
Shots (Last 5):  7.2 VS 11.0
Shots (AHR):  8.5 VS 9.0

Shots Tar (All M):  2.9 VS 3.8
Shots Tar (Last 5):  1.2 VS 3.5
Shots Tar (AHR):  2.2 VS 2.6

HT Gs (All M)):  0.6 VS 0.9
HT Gs (Last 5):  0.5 VS 0.8
HT Gs (AHR):  0.5 VS 0.4
FT Gs (All M)):  1.0 VS 1.3
FT Gs (Last 5):  0.8 VS 1.2
FT Gs (AHR):  0.8 VS 0.8

Scored at least 1 Goal (All M):  0.78 VS 0.67
Scored at least 1 Goal (Last 5)):  0.5 VS 0.75
Scored at least 1 Goal (AHR):  0.5 VS 0.4
"
41,2024-12-14,Leyton Orient,Burton,"1,54","1,34",No decision Made,"Home: Leyton Orient, Away: Burton
Pts (All M): 21 VS 11
Pts Against Higher: 11 VS 6
Pts (Last 5): 9 VS 3
Position: 17 VS 24

BTTS (All M): 0.33 VS 0.5
Shots (All M):  12.8 VS 11.6
Shots (Last 5):  14.2 VS 9.8
Shots (AHR):  12.8 VS 11.1

Shots Tar (All M):  4.9 VS 4.0
Shots Tar (Last 5):  6.2 VS 4.0
Shots Tar (AHR):  4.9 VS 3.9

HT Gs (All M)):  0.8 VS 0.2
HT Gs (Last 5):  1.0 VS 0.0
HT Gs (AHR):  0.8 VS 0.3
FT Gs (All M)):  1.2 VS 1.0
FT Gs (Last 5):  1.8 VS 0.8
FT Gs (AHR):  1.2 VS 1.1

Scored at least 1 Goal (All M):  0.67 VS 0.62
Scored at least 1 Goal (Last 5)):  0.75 VS 0.75
Scored at least 1 Goal (AHR):  0.67 VS 0.71
"
42,2024-12-14,Peterboro,Crawley Town,"1,87","1,10",No decision Made,"Home: Peterboro, Away: Crawley Town
Pts (All M): 21 VS 19
Pts Against Higher: 11 VS 4
Pts (Last 5): 6 VS 5
Position: 15 VS 20

BTTS (All M): 0.7 VS 0.33
Shots (All M):  10.8 VS 12.6
Shots (Last 5):  12.0 VS 11.0
Shots (AHR):  11.1 VS 13.0

Shots Tar (All M):  4.6 VS 4.2
Shots Tar (Last 5):  5.5 VS 3.5
Shots Tar (AHR):  4.5 VS 4.7

HT Gs (All M)):  1.1 VS 0.2
HT Gs (Last 5):  1.8 VS 0.2
HT Gs (AHR):  0.9 VS 0.3
FT Gs (All M)):  2.1 VS 0.6
FT Gs (Last 5):  3.0 VS 0.5
FT Gs (AHR):  1.9 VS 0.6

Scored at least 1 Goal (All M):  0.7 VS 0.44
Scored at least 1 Goal (Last 5)):  0.75 VS 0.25
Scored at least 1 Goal (AHR):  0.75 VS 0.43
"
43,2024-12-14,Reading,Blackpool,"2,10","1,37",No decision Made,"Home: Reading, Away: Blackpool
Pts (All M): 31 VS 23
Pts Against Higher: 9 VS 3
Pts (Last 5): 12 VS 6
Position: 6 VS 13

BTTS (All M): 0.38 VS 0.6
Shots (All M):  13.5 VS 11.0
Shots (Last 5):  14.0 VS 9.8
Shots (AHR):  11.0 VS 8.5

Shots Tar (All M):  5.4 VS 3.8
Shots Tar (Last 5):  6.5 VS 3.2
Shots Tar (AHR):  3.8 VS 2.5

HT Gs (All M)):  0.8 VS 1.0
HT Gs (Last 5):  1.0 VS 0.5
HT Gs (AHR):  0.2 VS 1.5
FT Gs (All M)):  2.1 VS 1.5
FT Gs (Last 5):  2.8 VS 1.2
FT Gs (AHR):  1.2 VS 1.5

Scored at least 1 Goal (All M):  0.88 VS 0.8
Scored at least 1 Goal (Last 5)):  1.0 VS 0.75
Scored at least 1 Goal (AHR):  0.75 VS 1.0
"
44,2024-12-14,Rotherham,Northampton,"1,41","1,11",No decision Made,"Home: Rotherham, Away: Northampton
Pts (All M): 20 VS 18
Pts Against Higher: 13 VS 7
Pts (Last 5): 9 VS 2
Position: 19 VS 21

BTTS (All M): 0.5 VS 0.7
Shots (All M):  14.1 VS 8.4
Shots (Last 5):  13.8 VS 7.2
Shots (AHR):  13.9 VS 8.4

Shots Tar (All M):  4.8 VS 3.4
Shots Tar (Last 5):  5.5 VS 3.2
Shots Tar (AHR):  4.7 VS 3.4

HT Gs (All M)):  0.2 VS 0.4
HT Gs (Last 5):  0.2 VS 0.0
HT Gs (AHR):  0.1 VS 0.4
FT Gs (All M)):  1.2 VS 1.0
FT Gs (Last 5):  1.5 VS 0.5
FT Gs (AHR):  1.1 VS 1.0

Scored at least 1 Goal (All M):  0.62 VS 0.7
Scored at least 1 Goal (Last 5)):  0.75 VS 0.5
Scored at least 1 Goal (AHR):  0.57 VS 0.7
"
46,2024-12-14,Stevenage,Stockport,"0,95","1,09",No decision Made,"Home: Stevenage, Away: Stockport
Pts (All M): 22 VS 33
Pts Against Higher: 7 VS 7
Pts (Last 5): 5 VS 4
Position: 14 VS 5

BTTS (All M): 0.2 VS 0.56
Shots (All M):  10.5 VS 11.6
Shots (Last 5):  10.8 VS 10.5
Shots (AHR):  10.2 VS 11.0

Shots Tar (All M):  3.3 VS 5.3
Shots Tar (Last 5):  3.5 VS 4.8
Shots Tar (AHR):  3.0 VS 4.3

HT Gs (All M)):  0.2 VS 0.8
HT Gs (Last 5):  0.2 VS 1.0
HT Gs (AHR):  0.4 VS 0.6
FT Gs (All M)):  1.0 VS 1.4
FT Gs (Last 5):  1.0 VS 1.2
FT Gs (AHR):  1.2 VS 1.1

Scored at least 1 Goal (All M):  0.7 VS 0.89
Scored at least 1 Goal (Last 5)):  0.75 VS 0.75
Scored at least 1 Goal (AHR):  0.8 VS 0.86
"
49,2024-12-14,Frosinone,Sassuolo,"0,89","1,57",No decision Made,"Home: Frosinone, Away: Sassuolo
Pts (All M): 16 VS 37
Pts Against Higher: 5 VS 18
Pts (Last 5): 5 VS 10
Position: 18 VS 1

BTTS (All M): 0.5 VS 0.5
Shots (All M):  14.5 VS 12.9
Shots (Last 5):  12.2 VS 14.0
Shots (AHR):  14.5 VS 12.9

Shots Tar (All M):  4.8 VS 5.2
Shots Tar (Last 5):  3.5 VS 5.2
Shots Tar (AHR):  4.8 VS 5.2

HT Gs (All M)):  0.5 VS 0.6
HT Gs (Last 5):  0.8 VS 0.8
HT Gs (AHR):  0.5 VS 0.6
FT Gs (All M)):  0.9 VS 1.9
FT Gs (Last 5):  1.0 VS 2.5
FT Gs (AHR):  0.8 VS 1.9

Scored at least 1 Goal (All M):  0.5 VS 1.0
Scored at least 1 Goal (Last 5)):  0.5 VS 1.0
Scored at least 1 Goal (AHR):  0.25 VS 1.0
"
50,2024-12-14,Reggiana,Modena,"1,39","0,89",No decision Made,"Home: Reggiana, Away: Modena
Pts (All M): 18 VS 17
Pts Against Higher: 9 VS 5
Pts (Last 5): 4 VS 2
Position: 14 VS 16

BTTS (All M): 0.38 VS 0.62
Shots (All M):  12.6 VS 8.9
Shots (Last 5):  11.5 VS 9.5
Shots (AHR):  11.3 VS 9.3

Shots Tar (All M):  4.4 VS 3.1
Shots Tar (Last 5):  4.0 VS 3.2
Shots Tar (AHR):  4.1 VS 3.3

HT Gs (All M)):  0.6 VS 0.5
HT Gs (Last 5):  0.8 VS 0.2
HT Gs (AHR):  0.6 VS 0.4
FT Gs (All M)):  1.1 VS 0.9
FT Gs (Last 5):  1.0 VS 0.2
FT Gs (AHR):  1.1 VS 0.9

Scored at least 1 Goal (All M):  0.62 VS 0.62
Scored at least 1 Goal (Last 5)):  0.5 VS 0.25
Scored at least 1 Goal (AHR):  0.57 VS 0.57
"
51,2024-12-14,Sampdoria,Spezia,"0,36","1,26",No decision Made,"Home: Sampdoria, Away: Spezia
Pts (All M): 17 VS 33
Pts Against Higher: 1 VS 11
Pts (Last 5): 4 VS 7
Position: 15 VS 2

BTTS (All M): 0.29 VS 0.38
Shots (All M):  14.0 VS 11.2
Shots (Last 5):  17.0 VS 12.8
Shots (AHR):  12.5 VS 11.2

Shots Tar (All M):  4.6 VS 3.8
Shots Tar (Last 5):  6.0 VS 4.2
Shots Tar (AHR):  4.0 VS 3.8

HT Gs (All M)):  0.4 VS 0.5
HT Gs (Last 5):  0.5 VS 0.5
HT Gs (AHR):  0.5 VS 0.5
FT Gs (All M)):  0.9 VS 1.1
FT Gs (Last 5):  1.2 VS 1.5
FT Gs (AHR):  0.5 VS 1.1

Scored at least 1 Goal (All M):  0.57 VS 0.62
Scored at least 1 Goal (Last 5)):  0.75 VS 0.75
Scored at least 1 Goal (AHR):  0.5 VS 0.62
"
52,2024-12-14,Sudtirol,Mantova,"1,54","1,31",No decision Made,"Home: Sudtirol, Away: Mantova
Pts (All M): 13 VS 18
Pts Against Higher: 7 VS 3
Pts (Last 5): 1 VS 2
Position: 20 VS 13

BTTS (All M): 0.75 VS 0.5
Shots (All M):  12.6 VS 12.0
Shots (Last 5):  10.0 VS 11.2
Shots (AHR):  12.6 VS 12.0

Shots Tar (All M):  4.2 VS 3.8
Shots Tar (Last 5):  3.0 VS 4.5
Shots Tar (AHR):  4.2 VS 3.8

HT Gs (All M)):  0.5 VS 0.1
HT Gs (Last 5):  0.2 VS 0.2
HT Gs (AHR):  0.5 VS 0.1
FT Gs (All M)):  1.1 VS 0.9
FT Gs (Last 5):  0.5 VS 0.8
FT Gs (AHR):  1.1 VS 0.9

Scored at least 1 Goal (All M):  0.75 VS 0.5
Scored at least 1 Goal (Last 5)):  0.5 VS 0.5
Scored at least 1 Goal (AHR):  0.75 VS 0.5
"
53,2024-12-14,Hibernian,Ross County,"2,04","0,48",No decision Made,"Home: Hibernian, Away: Ross County
Pts (All M): 12 VS 15
Pts Against Higher: 7 VS 3
Pts (Last 5): 3 VS 1
Position: 12 VS 8

BTTS (All M): 0.75 VS 0.14
Shots (All M):  13.9 VS 7.9
Shots (Last 5):  15.0 VS 6.2
Shots (AHR):  13.9 VS 7.9

Shots Tar (All M):  3.6 VS 1.7
Shots Tar (Last 5):  4.0 VS 1.2
Shots Tar (AHR):  3.6 VS 1.7

HT Gs (All M)):  0.5 VS 0.1
HT Gs (Last 5):  0.5 VS 0.0
HT Gs (AHR):  0.5 VS 0.1
FT Gs (All M)):  1.4 VS 0.1
FT Gs (Last 5):  1.5 VS 0.0
FT Gs (AHR):  1.4 VS 0.1

Scored at least 1 Goal (All M):  0.88 VS 0.14
Scored at least 1 Goal (Last 5)):  1.0 VS 0.0
Scored at least 1 Goal (AHR):  0.88 VS 0.14
"
54,2024-12-14,Motherwell,Dundee United,"0,78","1,68",No decision Made,"Home: Motherwell, Away: Dundee United
Pts (All M): 22 VS 24
Pts Against Higher: 7 VS 6
Pts (Last 5): 3 VS 5
Position: 5 VS 4

BTTS (All M): 0.43 VS 0.57
Shots (All M):  10.7 VS 10.9
Shots (Last 5):  10.2 VS 8.2
Shots (AHR):  10.8 VS 11.2

Shots Tar (All M):  4.0 VS 2.7
Shots Tar (Last 5):  3.0 VS 1.5
Shots Tar (AHR):  3.8 VS 2.8

HT Gs (All M)):  0.7 VS 0.3
HT Gs (Last 5):  0.5 VS 0.2
HT Gs (AHR):  0.8 VS 0.4
FT Gs (All M)):  1.0 VS 1.1
FT Gs (Last 5):  0.5 VS 0.8
FT Gs (AHR):  0.8 VS 1.2

Scored at least 1 Goal (All M):  0.43 VS 0.86
Scored at least 1 Goal (Last 5)):  0.25 VS 0.75
Scored at least 1 Goal (AHR):  0.4 VS 0.8
"
55,2024-12-14,St Johnstone,St Mirren,"1,08","1,53",No decision Made,"Home: St Johnstone, Away: St Mirren
Pts (All M): 14 VS 18
Pts Against Higher: 0 VS 4
Pts (Last 5): 6 VS 3
Position: 9 VS 7

BTTS (All M): 0.43 VS 0.71
Shots (All M):  11.6 VS 11.0
Shots (Last 5):  11.2 VS 9.5
Shots (AHR):  10.0 VS 11.0

Shots Tar (All M):  4.4 VS 4.1
Shots Tar (Last 5):  4.2 VS 2.2
Shots Tar (AHR):  3.8 VS 4.1

HT Gs (All M)):  0.3 VS 1.0
HT Gs (Last 5):  0.5 VS 0.8
HT Gs (AHR):  0.0 VS 1.0
FT Gs (All M)):  1.0 VS 1.0
FT Gs (Last 5):  1.2 VS 0.8
FT Gs (AHR):  0.5 VS 1.0

Scored at least 1 Goal (All M):  0.71 VS 0.71
Scored at least 1 Goal (Last 5)):  0.75 VS 0.5
Scored at least 1 Goal (AHR):  0.5 VS 0.71
"
