,Date,Home Team,Away Team,Prediction 1,Prediction 2,Decision,Stats
10,2024-12-07,Genk,Kortrijk,"2,94","0,06","Action: Draw no bet 1X 
","Home: Genk, Away: Kortrijk
Pts (All M): 35 VS 17
Pts Against Higher: 22 VS 0
Pts (Last 5): 15 VS 1
Position: 1 VS 14

BTTS (All M): 0 VS 0
Shots (All M):  17.6 VS 7.4
Shots (Last 5):  18.2 VS 6.8
Shots (AHR):  17.6 VS 6.5

Shots Tar (All M):  6.6 VS 2.1
Shots Tar (Last 5):  7.6 VS 1.6
Shots Tar (AHR):  6.6 VS 1.0

HT Gs (All M)):  0.6 VS 0.2
HT Gs (Last 5):  1.0 VS 0.0
HT Gs (AHR):  0.6 VS 0.0
FT Gs (All M)):  2.2 VS 0.5
FT Gs (Last 5):  2.8 VS 0.2
FT Gs (AHR):  2.2 VS 0.0

Scored at least 1 Goal (All M):  0.88 VS 0.38
Scored at least 1 Goal (Last 5)):  1.0 VS 0.2
Scored at least 1 Goal (AHR):  0.88 VS 0.0
"
11,2024-12-07,Gent,St Truiden,"2,58","0,55","Action: Draw no bet 1X 
","Home: Gent, Away: St Truiden
Pts (All M): 23 VS 18
Pts Against Higher: 13 VS 0
Pts (Last 5): 10 VS 4
Position: 7 VS 11

BTTS (All M): 0 VS 0
Shots (All M):  14.9 VS 11.6
Shots (Last 5):  14.8 VS 13.6
Shots (AHR):  14.9 VS 11.2

Shots Tar (All M):  6.1 VS 4.1
Shots Tar (Last 5):  6.4 VS 4.6
Shots Tar (AHR):  6.1 VS 3.6

HT Gs (All M)):  1.4 VS 0.4
HT Gs (Last 5):  1.4 VS 0.4
HT Gs (AHR):  1.4 VS 0.2
FT Gs (All M)):  2.3 VS 1.1
FT Gs (Last 5):  2.2 VS 1.4
FT Gs (AHR):  2.3 VS 0.8

Scored at least 1 Goal (All M):  0.86 VS 0.75
Scored at least 1 Goal (Last 5)):  0.8 VS 0.8
Scored at least 1 Goal (AHR):  0.86 VS 0.6
"
12,2024-12-07,Mechelen,Club Brugge,"1,73","2,66","Action: O1.5
","Home: Mechelen, Away: Club Brugge
Pts (All M): 24 VS 31
Pts Against Higher: 0 VS 0
Pts (Last 5): 13 VS 11
Position: 5 VS 2

BTTS (All M): 0 VS 0
Shots (All M):  13.8 VS 16.2
Shots (Last 5):  13.0 VS 16.8
Shots (AHR):  22.0 VS 17.0

Shots Tar (All M):  6.4 VS 6.2
Shots Tar (Last 5):  6.2 VS 6.6
Shots Tar (AHR):  9.0 VS 7.0

HT Gs (All M)):  1.1 VS 1.0
HT Gs (Last 5):  1.0 VS 1.0
HT Gs (AHR):  1.0 VS 1.0
FT Gs (All M)):  2.8 VS 1.6
FT Gs (Last 5):  2.8 VS 1.8
FT Gs (AHR):  1.0 VS 2.0

Scored at least 1 Goal (All M):  1.0 VS 0.88
Scored at least 1 Goal (Last 5)):  1.0 VS 1.0
Scored at least 1 Goal (AHR):  1.0 VS 1.0
"
13,2024-12-07,Standard,Oud-Heverlee Leuven,"1,18","0,75",No decision Made,"Home: Standard, Away: Oud-Heverlee Leuven
Pts (All M): 22 VS 18
Pts Against Higher: 11 VS 6
Pts (Last 5): 10 VS 4
Position: 9 VS 10

BTTS (All M): 0 VS 0
Shots (All M):  12.1 VS 12.4
Shots (Last 5):  11.6 VS 13.4
Shots (AHR):  12.7 VS 12.9

Shots Tar (All M):  4.1 VS 4.0
Shots Tar (Last 5):  4.8 VS 4.0
Shots Tar (AHR):  4.2 VS 4.3

HT Gs (All M)):  0.5 VS 0.6
HT Gs (Last 5):  0.8 VS 0.6
HT Gs (AHR):  0.7 VS 0.7
FT Gs (All M)):  1.0 VS 0.8
FT Gs (Last 5):  1.2 VS 0.8
FT Gs (AHR):  1.0 VS 0.9

Scored at least 1 Goal (All M):  0.75 VS 0.62
Scored at least 1 Goal (Last 5)):  0.8 VS 0.6
Scored at least 1 Goal (AHR):  0.67 VS 0.71
"
14,2024-12-08,AZ Alkmaar,Ajax,"1,05","2,47","Action: Double Chance X2 
","Home: AZ Alkmaar, Away: Ajax
Pts (All M): 23 VS 33
Pts Against Higher: 0 VS 4
Pts (Last 5): 4 VS 13
Position: 6 VS 2

BTTS (All M): 0 VS 0
Shots (All M):  18.9 VS 13.1
Shots (Last 5):  18.0 VS 13.6
Shots (AHR):  13.5 VS 11.7

Shots Tar (All M):  6.7 VS 4.9
Shots Tar (Last 5):  4.4 VS 5.2
Shots Tar (AHR):  4.0 VS 5.0

HT Gs (All M)):  0.7 VS 0.7
HT Gs (Last 5):  0.4 VS 1.0
HT Gs (AHR):  0.5 VS 0.7
FT Gs (All M)):  2.3 VS 2.0
FT Gs (Last 5):  1.2 VS 2.4
FT Gs (AHR):  1.0 VS 1.7

Scored at least 1 Goal (All M):  1.0 VS 1.0
Scored at least 1 Goal (Last 5)):  1.0 VS 1.0
Scored at least 1 Goal (AHR):  1.0 VS 1.0
"
15,2024-12-08,Almere City,Utrecht,"0,91","3,16","Action: O1.5
","Home: Almere City, Away: Utrecht
Pts (All M): 6 VS 32
Pts Against Higher: 0 VS 17
Pts (Last 5): 4 VS 13
Position: 18 VS 3

BTTS (All M): 0 VS 0
Shots (All M):  11.6 VS 11.1
Shots (Last 5):  14.2 VS 11.8
Shots (AHR):  9.0 VS 11.1

Shots Tar (All M):  3.4 VS 4.6
Shots Tar (Last 5):  4.2 VS 4.2
Shots Tar (AHR):  3.0 VS 4.6

HT Gs (All M)):  0.3 VS 0.9
HT Gs (Last 5):  0.4 VS 1.0
HT Gs (AHR):  0.3 VS 0.9
FT Gs (All M)):  0.6 VS 2.0
FT Gs (Last 5):  0.6 VS 2.2
FT Gs (AHR):  0.7 VS 2.0

Scored at least 1 Goal (All M):  0.57 VS 1.0
Scored at least 1 Goal (Last 5)):  0.6 VS 1.0
Scored at least 1 Goal (AHR):  0.67 VS 1.0
"
16,2024-12-08,Groningen,Zwolle,"1,58","0,50",No decision Made,"Home: Groningen, Away: Zwolle
Pts (All M): 15 VS 15
Pts Against Higher: 8 VS 3
Pts (Last 5): 7 VS 3
Position: 12 VS 14

BTTS (All M): 0 VS 0
Shots (All M):  10.6 VS 7.0
Shots (Last 5):  11.0 VS 6.6
Shots (AHR):  11.0 VS 7.0

Shots Tar (All M):  4.4 VS 2.9
Shots Tar (Last 5):  4.2 VS 3.0
Shots Tar (AHR):  4.3 VS 2.9

HT Gs (All M)):  0.7 VS 0.6
HT Gs (Last 5):  0.4 VS 0.8
HT Gs (AHR):  0.7 VS 0.6
FT Gs (All M)):  1.3 VS 0.6
FT Gs (Last 5):  1.0 VS 0.8
FT Gs (AHR):  1.3 VS 0.6

Scored at least 1 Goal (All M):  0.57 VS 0.43
Scored at least 1 Goal (Last 5)):  0.6 VS 0.6
Scored at least 1 Goal (AHR):  0.5 VS 0.43
"
17,2024-12-08,Willem II,Heerenveen,"1,12","0,17",No decision Made,"Home: Willem II, Away: Heerenveen
Pts (All M): 16 VS 15
Pts Against Higher: 5 VS 0
Pts (Last 5): 5 VS 0
Position: 11 VS 13

BTTS (All M): 0 VS 0
Shots (All M):  9.6 VS 10.4
Shots (Last 5):  9.6 VS 10.2
Shots (AHR):  8.6 VS 10.4

Shots Tar (All M):  2.7 VS 3.4
Shots Tar (Last 5):  2.2 VS 3.4
Shots Tar (AHR):  1.8 VS 3.4

HT Gs (All M)):  0.6 VS 0.1
HT Gs (Last 5):  0.4 VS 0.0
HT Gs (AHR):  0.4 VS 0.1
FT Gs (All M)):  1.1 VS 0.3
FT Gs (Last 5):  1.0 VS 0.2
FT Gs (AHR):  0.8 VS 0.3

Scored at least 1 Goal (All M):  0.57 VS 0.29
Scored at least 1 Goal (Last 5)):  0.4 VS 0.2
Scored at least 1 Goal (AHR):  0.4 VS 0.29
"
18,2024-12-08,Ath Bilbao,Villarreal,"1,26","1,36",No decision Made,"Home: Ath Bilbao, Away: Villarreal
Pts (All M): 29 VS 26
Pts Against Higher: 3 VS 4
Pts (Last 5): 11 VS 10
Position: 4 VS 5

BTTS (All M): 0 VS 0
Shots (All M):  11.0 VS 14.1
Shots (Last 5):  12.2 VS 16.8
Shots (AHR):  8.5 VS 16.0

Shots Tar (All M):  4.4 VS 4.7
Shots Tar (Last 5):  4.8 VS 5.0
Shots Tar (AHR):  2.0 VS 4.0

HT Gs (All M)):  1.0 VS 0.7
HT Gs (Last 5):  1.0 VS 0.6
HT Gs (AHR):  0.0 VS 0.3
FT Gs (All M)):  1.6 VS 1.6
FT Gs (Last 5):  1.8 VS 1.6
FT Gs (AHR):  1.0 VS 1.3

Scored at least 1 Goal (All M):  0.89 VS 0.86
Scored at least 1 Goal (Last 5)):  1.0 VS 0.8
Scored at least 1 Goal (AHR):  0.5 VS 0.67
"
19,2024-12-08,Ath Madrid,Sevilla,"2,03","1,02",No decision Made,"Home: Ath Madrid, Away: Sevilla
Pts (All M): 32 VS 19
Pts Against Higher: 4 VS 1
Pts (Last 5): 13 VS 4
Position: 3 VS 11

BTTS (All M): 0 VS 0
Shots (All M):  15.9 VS 11.3
Shots (Last 5):  15.2 VS 9.4
Shots (AHR):  11.5 VS 10.0

Shots Tar (All M):  6.0 VS 3.4
Shots Tar (Last 5):  5.8 VS 2.4
Shots Tar (AHR):  5.0 VS 2.5

HT Gs (All M)):  0.4 VS 0.4
HT Gs (Last 5):  0.4 VS 0.4
HT Gs (AHR):  0.5 VS 0.0
FT Gs (All M)):  2.0 VS 1.0
FT Gs (Last 5):  2.2 VS 1.0
FT Gs (AHR):  2.0 VS 1.0

Scored at least 1 Goal (All M):  0.86 VS 0.71
Scored at least 1 Goal (Last 5)):  1.0 VS 0.8
Scored at least 1 Goal (AHR):  1.0 VS 1.0
"
20,2024-12-08,Leganes,Sociedad,"0,07","0,65",No decision Made,"Home: Leganes, Away: Sociedad
Pts (All M): 15 VS 21
Pts Against Higher: 3 VS 10
Pts (Last 5): 7 VS 7
Position: 15 VS 9

BTTS (All M): 0 VS 0
Shots (All M):  7.9 VS 9.3
Shots (Last 5):  8.2 VS 11.2
Shots (AHR):  7.5 VS 8.5

Shots Tar (All M):  2.6 VS 2.9
Shots Tar (Last 5):  2.2 VS 3.2
Shots Tar (AHR):  2.2 VS 2.7

HT Gs (All M)):  0.0 VS 0.3
HT Gs (Last 5):  0.0 VS 0.4
HT Gs (AHR):  0.0 VS 0.3
FT Gs (All M)):  0.9 VS 0.6
FT Gs (Last 5):  0.8 VS 0.6
FT Gs (AHR):  0.2 VS 0.7

Scored at least 1 Goal (All M):  0.43 VS 0.43
Scored at least 1 Goal (Last 5)):  0.4 VS 0.4
Scored at least 1 Goal (AHR):  0.25 VS 0.5
"
21,2024-12-08,Osasuna,Alaves,"2,05","1,26","Action: O1.5
","Home: Osasuna, Away: Alaves
Pts (All M): 23 VS 14
Pts Against Higher: 14 VS 3
Pts (Last 5): 10 VS 0
Position: 7 VS 16

BTTS (All M): 0 VS 0
Shots (All M):  13.5 VS 11.2
Shots (Last 5):  13.4 VS 9.8
Shots (AHR):  12.6 VS 9.2

Shots Tar (All M):  4.4 VS 3.5
Shots Tar (Last 5):  4.2 VS 3.0
Shots Tar (AHR):  4.4 VS 3.0

HT Gs (All M)):  1.0 VS 0.5
HT Gs (Last 5):  1.2 VS 0.2
HT Gs (AHR):  1.0 VS 0.5
FT Gs (All M)):  1.9 VS 1.0
FT Gs (Last 5):  2.0 VS 0.6
FT Gs (AHR):  2.0 VS 1.2

Scored at least 1 Goal (All M):  1.0 VS 0.62
Scored at least 1 Goal (Last 5)):  1.0 VS 0.4
Scored at least 1 Goal (AHR):  1.0 VS 0.75
"
22,2024-12-08,Lens,Montpellier,"1,74","0,76",No decision Made,"Home: Lens, Away: Montpellier
Pts (All M): 20 VS 8
Pts Against Higher: 8 VS 0
Pts (Last 5): 5 VS 0
Position: 7 VS 18

BTTS (All M): 0 VS 0
Shots (All M):  16.3 VS 10.5
Shots (Last 5):  15.2 VS 11.4
Shots (AHR):  16.3 VS 8.3

Shots Tar (All M):  6.2 VS 3.0
Shots Tar (Last 5):  5.2 VS 3.0
Shots Tar (AHR):  6.2 VS 3.3

HT Gs (All M)):  0.5 VS 0.3
HT Gs (Last 5):  0.2 VS 0.4
HT Gs (AHR):  0.5 VS 0.7
FT Gs (All M)):  1.0 VS 0.5
FT Gs (Last 5):  0.8 VS 0.6
FT Gs (AHR):  1.0 VS 1.0

Scored at least 1 Goal (All M):  0.5 VS 0.33
Scored at least 1 Goal (Last 5)):  0.4 VS 0.4
Scored at least 1 Goal (AHR):  0.5 VS 0.67
"
23,2024-12-08,Nantes,Rennes,"1,52","0,95",No decision Made,"Home: Nantes, Away: Rennes
Pts (All M): 11 VS 14
Pts Against Higher: 5 VS 1
Pts (Last 5): 2 VS 1
Position: 17 VS 12

BTTS (All M): 0 VS 0
Shots (All M):  13.0 VS 9.3
Shots (Last 5):  14.0 VS 8.6
Shots (AHR):  13.0 VS 9.3

Shots Tar (All M):  4.8 VS 4.0
Shots Tar (Last 5):  4.6 VS 3.8
Shots Tar (AHR):  4.8 VS 4.0

HT Gs (All M)):  0.7 VS 0.2
HT Gs (Last 5):  0.6 VS 0.2
HT Gs (AHR):  0.7 VS 0.2
FT Gs (All M)):  1.2 VS 0.7
FT Gs (Last 5):  1.0 VS 0.6
FT Gs (AHR):  1.2 VS 0.7

Scored at least 1 Goal (All M):  0.83 VS 0.67
Scored at least 1 Goal (Last 5)):  0.8 VS 0.6
Scored at least 1 Goal (AHR):  0.83 VS 0.67
"
24,2024-12-08,St Etienne,Marseille,"1,24","2,30","Action: Double Chance X2 
","Home: St Etienne, Away: Marseille
Pts (All M): 13 VS 26
Pts Against Higher: 3 VS 15
Pts (Last 5): 12 VS 12
Position: 15 VS 3

BTTS (All M): 0 VS 0
Shots (All M):  13.3 VS 10.1
Shots (Last 5):  12.4 VS 10.6
Shots (AHR):  10.0 VS 8.3

Shots Tar (All M):  3.8 VS 5.1
Shots Tar (Last 5):  3.6 VS 5.2
Shots Tar (AHR):  5.0 VS 4.3

HT Gs (All M)):  0.3 VS 1.3
HT Gs (Last 5):  0.4 VS 0.8
HT Gs (AHR):  1.0 VS 1.0
FT Gs (All M)):  1.2 VS 3.0
FT Gs (Last 5):  1.4 VS 2.6
FT Gs (AHR):  1.0 VS 2.7

Scored at least 1 Goal (All M):  0.67 VS 0.86
Scored at least 1 Goal (Last 5)):  0.8 VS 0.8
Scored at least 1 Goal (AHR):  1.0 VS 0.83
"
25,2024-12-08,Strasbourg,Reims,"1,33","1,76",No decision Made,"Home: Strasbourg, Away: Reims
Pts (All M): 13 VS 18
Pts Against Higher: 4 VS 10
Pts (Last 5): 8 VS 9
Position: 14 VS 9

BTTS (All M): 0 VS 0
Shots (All M):  9.2 VS 15.0
Shots (Last 5):  9.2 VS 15.6
Shots (AHR):  9.0 VS 15.0

Shots Tar (All M):  4.7 VS 4.8
Shots Tar (Last 5):  4.6 VS 5.2
Shots Tar (AHR):  4.3 VS 4.8

HT Gs (All M)):  1.0 VS 0.8
HT Gs (Last 5):  1.0 VS 1.0
HT Gs (AHR):  1.0 VS 0.8
FT Gs (All M)):  1.8 VS 1.8
FT Gs (Last 5):  1.6 VS 1.8
FT Gs (AHR):  1.3 VS 1.8

Scored at least 1 Goal (All M):  1.0 VS 0.83
Scored at least 1 Goal (Last 5)):  1.0 VS 0.8
Scored at least 1 Goal (AHR):  1.0 VS 0.83
"
26,2024-12-08,Fiorentina,Cagliari,"3,89","1,08","Action: Draw no bet 1X or Over 1.5 Goals
","Home: Fiorentina, Away: Cagliari
Pts (All M): 28 VS 14
Pts Against Higher: 9 VS 1
Pts (Last 5): 13 VS 5
Position: 4 VS 13

BTTS (All M): 0 VS 0
Shots (All M):  14.2 VS 11.2
Shots (Last 5):  14.6 VS 9.2
Shots (AHR):  15.7 VS 7.5

Shots Tar (All M):  6.2 VS 2.5
Shots Tar (Last 5):  5.8 VS 2.6
Shots Tar (AHR):  6.0 VS 1.5

HT Gs (All M)):  1.0 VS 0.5
HT Gs (Last 5):  1.2 VS 0.6
HT Gs (AHR):  1.3 VS 0.5
FT Gs (All M)):  2.3 VS 1.2
FT Gs (Last 5):  2.8 VS 1.4
FT Gs (AHR):  3.0 VS 1.0

Scored at least 1 Goal (All M):  0.83 VS 0.67
Scored at least 1 Goal (Last 5)):  1.0 VS 0.8
Scored at least 1 Goal (AHR):  1.0 VS 1.0
"
27,2024-12-08,Napoli,Lazio,"0,28","1,39",No decision Made,"Home: Napoli, Away: Lazio
Pts (All M): 32 VS 28
Pts Against Higher: 0 VS 0
Pts (Last 5): 12 VS 9
Position: 1 VS 3

BTTS (All M): 0 VS 0
Shots (All M):  16.6 VS 14.7
Shots (Last 5):  14.2 VS 13.2
Shots (AHR):  13.0 VS 20.0

Shots Tar (All M):  4.7 VS 5.7
Shots Tar (Last 5):  4.2 VS 5.8
Shots Tar (AHR):  3.0 VS 6.0

HT Gs (All M)):  0.6 VS 0.7
HT Gs (Last 5):  0.6 VS 0.8
HT Gs (AHR):  0.0 VS 1.0
FT Gs (All M)):  1.7 VS 1.7
FT Gs (Last 5):  1.4 VS 2.0
FT Gs (AHR):  0.0 VS 1.0

Scored at least 1 Goal (All M):  0.86 VS 0.86
Scored at least 1 Goal (Last 5)):  0.8 VS 0.8
Scored at least 1 Goal (AHR):  0.0 VS 1.0
"
